Taxon	FN31	FN32	FN33	FN34	FN35	FN36	FN37	FN38	FN39	FN40	FN41	FN42	FN43	FN44	FN45	FN46	FN47	FN48	FN49	FN50	FN51	FN52	FN53	FN54	FN55	FN56	FN57	FN58	FN59	FN60
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;Other	0.0	0.0	0.0	9.98531659195e-07	0.0	0.0	0.0	0.0	2.22241528052e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.87770773751e-06	0.0	0.000113088620938	3.05415964797e-05	1.10099419776e-05	0.0	0.00130297327412	0.0	0.0	7.69747684407e-07	9.29139198989e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26749512972e-06	0.0	1.8349903296e-06	0.0	3.94517276125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.08478539976e-06	0.0	0.0	0.0	0.0	0.0	3.25180515834e-06	0.0	0.0	0.0	1.8349903296e-06	0.0	2.13252581689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62590257917e-06	0.0	8.53499025944e-06	0.0	7.3399613184e-06	0.0	7.46384035912e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66620057459e-05	0.0	7.89486598998e-05	0.0	0.0	4.63152190652e-06	3.41204130703e-05	2.09605156287e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.371658146695	0.495450523205	0.543882562373	0.419952459908	0.376863339043	0.227936469669	0.501322517389	0.298785681817	0.199544606905	0.435682804194	0.18194403307	0.137148799168	0.131018210772	0.317347388818	0.263415473766	0.145610957283	0.521747856434	0.357492334512	0.533420729286	0.379861348131	0.574623659898	0.373668637476	0.445774622056	0.21435824337	0.387811199367	0.0912015163552	0.210752767891	0.131600516913	0.365439314932	0.506373798516
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	1.58424795107e-05	1.58963136449e-05	4.68578210176e-06	5.74155704037e-05	0.0	4.15665605334e-06	7.77379802507e-06	7.63962367214e-06	0.0	5.0706544998e-05	3.43408067514e-05	8.39882416462e-05	1.46095239487e-05	0.000285592405411	5.92864587816e-05	0.000190230601763	3.79096190083e-05	0.000898307724806	1.17467678768e-05	1.8349903296e-06	1.27366852429e-05	0.000306017454724	0.0	1.20594676469e-06	1.23159629505e-05	8.7339084705e-05	1.72563767105e-05	0.000117412322161	3.0217394446e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.0034939089948	0.00122016249886	7.45465334371e-05	0.00928334883554	0.0	0.000964344204374	0.000658829382624	0.00450164824881	0.00204664243561	0.00191467913912	0.00131782845909	0.000689903413522	0.00350385082702	0.00646921024662	0.00151084846572	0.0108789141572	0.00010480894667	0.0146887182365	0.000834020519254	0.000363328085261	0.0024523908495	0.00169642428734	0.000125763093772	0.00103832016439	0.00101221820499	0.00529237687744	0.00547282791749	0.00101109209912	0.00310779332879	0.0037094624155
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	0.0	0.0	0.0	3.99412663678e-06	0.0	0.0	1.94344950627e-06	0.0	0.0	0.0	4.29260084393e-06	0.0	0.0	0.0	0.0	1.62590257917e-06	0.0	0.0	0.0	0.0	0.0	6.39757745067e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0.0	0.0	3.40784152855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67841272392e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53949536881e-05	0.0	0.0	4.11317052158e-05	6.56899879262e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.0	0.0	0.0	4.99265829598e-07	0.0	0.0	1.94344950627e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.82493282462e-06	0.0	0.0	2.13374756486e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium	0.0	0.0	4.25980191069e-07	0.0	0.0	0.0	3.88689901253e-06	0.0	0.0	4.66500213982e-05	4.29260084393e-06	0.0	0.0	0.00017713959323	2.67745297723e-05	0.0	0.0	6.40124269458e-06	0.0	0.0	2.31576095326e-06	4.26505163378e-06	1.04802578143e-06	0.0	1.53949536881e-06	0.0	6.39125063353e-07	1.27134361576e-05	1.37948974645e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other	0.00114408392575	0.00148558276608	0.0019411917307	0.00359671103642	7.36949638386e-05	0.00830292046654	7.57945307444e-05	0.00168262711379	0.00402257165774	0.000918802595364	0.000156679930803	0.00416541684164	0.000625774609134	0.000912811169194	0.00584067242319	0.000947901203656	2.22997758873e-06	0.00235992480674	0.000686011244006	0.000541322147232	0.000325364413933	0.00123473244798	0.00133937694867	2.17070417643e-05	0.000491099022651	0.00479993310198	0.00064232068867	0.00169986119919	0.00206989151955	0.00497059747814
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.000736461209689	0.00173462501319	0.00265130070921	0.00282834092467	1.2706028248e-05	0.0002805742836	0.00129628082068	0.000120324072836	0.00132132690315	0.00101818742356	0.00079842375697	0.00305757193993	0.000465069845699	0.0011387545279	0.00222993583675	0.000121942693438	0.000156098431211	0.00233645358352	0.00139786537734	9.72544874689e-05	0.00153534951201	0.000889263265643	0.00226792779102	1.56773079409e-05	0.000421821731055	0.00329472759962	0.00190395356373	0.0101213908798	0.00160086500576	0.00152678131904
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	0.00017469544974	0.000199908186746	5.11176229283e-06	0.00355027931427	2.54120564961e-06	3.32532484267e-05	0.000340103663597	0.000164251908951	0.000593990993157	0.00025556098679	0.00010946132152	0.000139980402744	9.73968263244e-06	0.00029282259289	0.000415005211471	0.000164216160496	2.22997758873e-06	0.000358469590897	1.87948286029e-05	3.48648162624e-05	1.38945657196e-05	3.41204130703e-05	0.00326460030917	1.20594676469e-06	1.23159629505e-05	0.000118000678272	0.000601416684615	4.48709511445e-06	0.000242396055448	9.31131208026e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella	0.000434169573619	0.00033237746712	0.000171670017001	0.00187224686099	0.000139766310728	0.00193908004888	0.000719076317319	7.63962367214e-05	0.00106069820207	0.000389426265585	0.000193167037977	0.00032195492631	0.00066960318098	0.00105018473129	0.000426480009945	2.60144412667e-05	9.58890363152e-05	0.00159817692608	0.000166804103851	5.5049709888e-06	0.000546519584969	0.000132216600647	0.0	0.0	0.000407196525051	0.00149684324957	9.26731341862e-05	0.00417075490888	0.00127832716504	0.00100507398043
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	0.000466710882884	0.000921022778454	0.0037775923344	0.0118355957564	0.00395665719644	0.0034604161644	0.00131182841673	0.000626449141115	0.00231939340185	0.00159421377474	0.00100232229706	0.0068470414142	0.000228882541862	0.00224316566529	0.00499153733613	0.000269899828142	0.0	0.00151709451862	0.00197345700331	0.00059820684745	0.000247786421999	0.000625896327257	0.00205203448005	2.2912988529e-05	0.00024631925901	0.00567889878422	0.00346469696844	0.000764301867828	0.00525257143458	0.00202110244566
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0.00334704492799	0.00527709442362	0.00188368440491	0.0140258749509	0.0068078899353	0.000309670875974	0.00161889343872	0.00231098616082	0.0112312786767	0.00169562686473	0.00156894560845	0.00811286419901	0.000625774609134	0.00451705962736	0.0102412576379	0.00138039128971	0.000602093948956	0.0124141433324	0.0034230081593	0.000335803230317	0.00549993226399	0.00197152011772	0.00348573374905	0.000764570248811	0.00121312235062	0.0143951536099	0.0216075401418	0.00790626159166	0.00877027028802	0.0155765927307
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	2.14087560956e-05	4.09450502974e-05	3.49303756677e-05	0.000373950106369	2.54120564961e-05	8.31331210668e-06	0.000342047113103	3.05584946886e-05	0.000218200772996	6.08478539976e-05	0.000171704033757	0.000233967244586	4.86984131622e-06	0.000728441388485	0.00113218011609	0.000289410659092	0.0	0.000326463377424	9.39741430145e-06	0.00135972783423	0.0002130500077	0.000711197359933	0.0	0.0	1.07764675817e-05	0.000406962969157	7.6055882539e-05	0.000141343496105	0.0012067250782	3.4232765001e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26749512972e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	0.0	4.33535826678e-06	0.0	0.0	0.0	0.0	7.77379802507e-06	0.0	4.04075505549e-06	2.02826179992e-06	2.14630042196e-06	0.0	9.73968263244e-06	0.0	0.0	8.12951289585e-06	0.0	4.26749512972e-06	0.0	1.8349903296e-06	2.31576095326e-06	9.59636617601e-06	0.0	0.0	8.46722452847e-06	1.48662271838e-05	6.39125063353e-07	5.98279348593e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	1.4557954145e-05	0.000266865386644	8.09362363031e-06	1.64757723767e-05	7.62361694883e-06	0.0	0.000499466523111	1.90990591803e-06	1.01018876387e-05	5.88195921977e-05	1.71704033757e-05	8.39882416462e-05	0.000209403176597	0.000155449030793	0.000154909779397	0.0	0.0	0.00015362982467	0.0	1.8349903296e-06	2.31576095326e-06	0.000169535802443	0.0	4.94438173521e-05	0.000250167997432	0.000172819891012	3.96257539279e-05	0.000413560599715	0.000125467876939	1.30084507004e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor	0.000291587258022	0.000291432416823	0.0	0.0	0.0	6.02715127734e-05	0.000159362859514	8.02160485574e-05	0.000731376665044	0.000602393754576	0.000804862658236	0.00101985721999	0.00234482859376	0.00953842483136	0.00271378983907	4.71511747959e-05	0.000452685450511	0.00597876067674	9.39741430145e-06	1.8349903296e-06	2.31576095326e-06	0.000927648730347	0.0	1.56773079409e-05	0.00120850386452	0.00434186747688	0.000538782428407	0.0136392734496	0.000871049239901	1.84856931005e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	0.000500108542393	0.00104048598403	2.55588114641e-05	0.000586138083948	1.52472338977e-05	3.94882325067e-05	0.00103974548585	0.016963784364	0.00247092171643	0.000285984913789	0.000257556050636	0.0014897914292	0.0044120762325	0.000869430044321	0.000998307467225	0.00754093616219	0.00129338700146	0.00262237575721	0.00074474508339	0.000756016015796	0.00569445618407	0.00395050407579	0.000937983074384	7.71805929399e-05	0.000760510712194	0.0152035047131	0.00766886163518	0.00726535483948	0.00148459372713	0.000419009043612
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.58520168785e-06	0.0	0.0	0.0	5.16365931323e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.65119341476e-05	0.0	0.0	7.69747684407e-07	0.0	0.0	0.0	7.88279855114e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.0	0.0	0.0	0.0	2.54120564961e-06	0.0	0.0	0.0	0.0	0.0	1.07315021098e-05	0.0	9.73968263244e-06	0.000202445249405	9.56233206154e-06	8.12951289585e-06	0.0	0.0	0.0	0.0	0.0	1.17288919929e-05	0.0	3.61784029406e-06	2.30924305322e-06	0.0	1.59781265838e-05	2.6174721501e-05	7.48865862358e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	4.4102037557e-05	2.84206819711e-05	6.38970286604e-06	0.0	0.0	2.07832802667e-06	3.88689901253e-06	0.0	2.02037752774e-06	1.62260943994e-05	0.000397065578063	7.99888015678e-06	0.0	0.000421158420638	0.000216108704591	0.0	0.0	2.9872465908e-05	0.0142911177989	5.68847002176e-05	5.78940238315e-05	0.0003156138209	0.0	0.000674124241459	9.23697221288e-06	0.000162599359823	2.36476273441e-05	0.0	0.000438152219468	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.08478539976e-06	1.50241029537e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.19878872534e-06	0.0	0.0	0.0	1.85827839798e-06	0.0	0.0	1.70793968608e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	0.000352816300456	0.000237962998199	5.92112465586e-05	0.00201703395157	0.000139766310728	7.48198089601e-05	0.000143815263464	0.00074868311987	0.0120111444024	0.00100804611456	0.000701840237982	0.000973863659088	0.000435850797802	0.00702593468249	0.0040238293315	0.000526792435651	1.56098431211e-05	0.0019246403035	7.7528667987e-05	0.000390852940205	0.000145892940055	0.00125179265451	4.19210312574e-06	0.00564262491197	0.000417972992633	0.0020245943146	0.000278019402559	0.00133790219329	0.00348813835888	4.58719051013e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera	0.00137529849158	0.00206748418678	0.00123832441544	0.0123987676122	0.00332643819534	0.00685640415998	0.00089009987387	0.000378161371771	0.00699454700105	0.0049732979334	0.0158225267107	0.0143439918411	0.000823003182441	0.0112266736076	0.0073802078851	0.00142103885419	0.0	0.00427176262485	0.00283097105831	0.0013450479116	0.00124008999047	0.00123366618507	0.00763801189509	0.0299400403269	0.000464927601382	0.0182464355897	0.0235242762068	4.78623478875e-05	0.0136017689	0.00171916945835
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Schwartzia	0.000156283919498	4.62438215123e-05	5.28215436926e-05	6.54038236773e-05	7.62361694883e-06	5.61148567201e-05	0.000355651259647	9.54952959017e-06	0.000381851352744	0.000103441351796	0.000186728136711	2.79960805487e-05	9.73968263244e-06	0.00177862611978	0.0010403817283	0.000178849283709	2.4529753476e-05	0.000674264230496	2.5842889329e-05	7.70695938432e-05	7.98937528875e-05	0.000433969003737	3.56328765688e-05	4.10021899993e-05	2.92504120074e-05	9.10556415009e-05	1.15042511404e-05	0.000309609562897	0.000374432931179	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas	0.00171355683789	0.000430645587834	0.000242808708909	0.0019416448113	0.000442169783032	0.000164187914107	0.00146341747822	3.81981183607e-05	0.000583889105518	0.000630789419775	0.00133285256204	0.00125782390465	0.000265406351734	0.00426219551873	0.00572401197204	0.000687756790989	4.45995517745e-06	0.00399864293655	0.00331493789484	0.000710141257556	0.00042262637397	0.00142985856023	0.00164540047685	0.000892400605868	0.000227845314584	0.00196234198826	0.000212828646097	0.000345506323813	0.00234841706836	0.000269069532908
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Succiniclasticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.43890126589e-06	0.0	0.0	0.0	3.82493282462e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38823379085e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	0.0944571445943	0.0300522217989	0.0606229449118	0.10418928965	0.141690003405	0.0779996508409	0.0376407300374	0.0296703884367	0.0648682612833	0.0749828104812	0.106312698801	0.127750114984	0.0537021751146	0.053376859062	0.107230079272	0.051620780986	0.00816171797473	0.0318163099396	0.0490592013607	0.0677478429689	0.0201795409467	0.0587340260488	0.109368826473	0.0612271231899	0.0212304108836	0.0482306866803	0.0801865478235	0.0197020867984	0.0895728968365	0.0552633218517
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__Fusibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43492065811e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.91209891336e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	0.000757869965785	0.00282279993815	0.00048220957629	0.00394669638297	0.000617512972855	0.000222381098854	0.00131571531574	0.00105617797267	0.00309319799498	0.00115813748775	0.00103880940423	0.00378746975423	0.00354280955755	0.0181513856654	0.00220889870622	0.00561911931361	0.00158105411041	0.0226924053523	0.00119582096986	4.22047775808e-05	0.00416142243301	0.00435888276972	0.000302879450834	5.54735511756e-05	0.000401038543576	0.0101740742289	0.00252198749999	0.00696845871274	0.00645995341266	0.000677124091719
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium	6.85080195059e-06	2.16767913339e-05	5.11176229283e-06	2.94566839463e-05	1.01648225984e-05	0.0	1.16606970376e-05	0.0	1.21222651665e-05	8.11304719968e-06	2.14630042196e-06	7.99888015678e-06	0.0	7.23018747876e-06	1.72121977108e-05	3.90216619001e-05	8.9199103549e-06	0.000170699805189	2.11441821783e-05	1.8349903296e-06	7.06307090744e-05	0.00010982507957	3.03927476616e-05	0.0	2.30924305322e-06	9.29139198989e-06	5.75212557018e-06	1.72005312721e-05	3.28449939631e-05	1.36931060004e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__	8.13532731633e-06	0.0	2.55588114641e-06	9.48605076235e-06	0.0	2.07832802667e-05	9.71724753133e-06	0.0	0.0	3.04239269988e-05	1.71704033757e-05	1.19983202352e-05	2.92190478973e-05	6.50716873089e-05	6.11989251939e-05	0.000104057765067	0.0	6.61461745107e-05	0.0	2.20198839552e-05	1.50524461962e-05	9.06323472179e-05	0.0	1.32654144115e-05	2.77109166386e-05	2.50867583727e-05	2.55650025341e-06	5.38451413734e-05	5.58364897373e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13252581689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas	0.000366517904357	0.00131072331599	0.000344617974575	0.0026635832009	0.000231249714114	0.00216353947576	0.00704694790972	0.00370330757507	0.00270326513212	0.00100196132916	0.0021012281131	0.00115983762273	0.012982996949	0.019058774194	0.00287826195052	0.00596218475781	0.000776032200876	0.0330560172748	7.7528667987e-05	5.87196905472e-05	0.00192092371073	0.00338218594559	0.000381481384442	8.80341138221e-05	0.0271751722503	0.016351920763	0.00440676731182	0.0229851447238	0.00108913999982	0.000175956412105
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus	0.0	0.0	0.0	0.000131306913184	0.0	0.0	3.10951921003e-05	0.0	0.0	0.0	2.57556050636e-05	0.0	2.67841272392e-05	3.25358436544e-05	5.16365931323e-05	0.0	0.0	4.26749512972e-05	0.0	0.0	0.0	0.0	0.0	7.23568058812e-06	0.0	0.0	0.0	0.0	0.000258818552429	6.84655300019e-07
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	0.00841706654655	0.0112757851454	0.00176185407026	0.0103437894576	0.000404051698288	0.00412132447688	0.0057059677504	0.000173801438541	0.0163549560871	0.00346021463066	0.00175782004559	0.0152618633391	0.00410040638826	0.0114724999819	0.00225097296729	0.00517199610434	0.00314203842251	0.0398114620652	0.00517092721938	0.000541322147232	0.00395531970817	0.0157391067916	0.00234757775041	0.00503965152962	0.00316982096439	0.0116291062145	0.0073755032311	0.00495076160961	0.00285751447479	0.000587434247417
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31379975852e-06	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Sharpea	0.0	0.0	0.0	4.99265829598e-07	2.54120564961e-06	0.0	1.94344950627e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.42264060907e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.19878872534e-06	0.0	0.0	0.0	0.0	0.0	1.49569837148e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79258710014e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.0188799538256	0.00578673987321	0.00447066210527	0.0216152148266	0.00343571003827	0.0275565513056	0.00452046355158	0.00104089872533	0.0635166287172	0.0153093200658	0.0102700475191	0.0234027236187	0.0698505689192	0.0327889002162	0.0323455444314	0.000380461203526	0.00732324640137	0.0148978254979	0.0138987757519	0.00507374826135	0.00235281312851	0.00516071247688	0.00661304268085	0.0538214041079	0.0186825460482	0.10408310221	0.0232603175557	0.0717546336736	0.0355829526599	0.0499688824166
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__	0.00481654194639	1.44511942226e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000381851352744	0.0	0.00142085087934	3.99944007839e-06	0.0120065937651	0.0	0.0	0.0	0.0	6.40124269458e-06	0.0	0.0	2.31576095326e-06	2.13252581689e-06	2.09605156287e-06	0.000394344592052	0.00897140926176	0.00563337096347	0.000366218661301	0.00197506969954	0.00105235360658	2.73862120008e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0.018200011732	0.00660708599858	0.00682888844303	0.0106258746513	0.00935417799621	0.00253971684859	0.0388709335748	0.0118184978208	0.0365405479668	0.0158873746788	0.00531853244562	0.0103665486832	0.0127151556767	0.0121503300581	0.0150568480641	0.00186816206347	0.000903140923434	0.00334784992927	0.038578735061	0.0419185190894	0.00134198347241	0.010644502615	0.00546126234705	0.0223968433137	0.0096357015134	0.0282179574733	0.0115425986442	0.0404249877353	0.0157064761131	0.0198563730112
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86334075953e-05	9.99860019597e-06	2.43492065811e-06	0.0	0.000109010585502	0.0	0.0	0.0	0.0	0.0	0.0	0.000164204487901	0.0	0.0	0.0	0.0	0.0	0.0	7.22589867188e-06	0.000162263306105
k__Bacteria;p__GN02;c__BD1-5;o__;f__;g__	0.0	0.000178231395412	4.68578210176e-06	0.0	2.54120564961e-06	0.0	0.0	0.0	0.0	1.41978325994e-05	0.000105168720676	0.0	0.0	0.0	1.52997312985e-05	0.0	0.0	8.53499025944e-06	0.0	0.0	3.47364142989e-06	3.8385464704e-05	0.0	0.0	2.4631925901e-05	2.78741759697e-06	2.68432526608e-05	5.98279348593e-06	0.000208894161605	6.84655300019e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04075505549e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89587305298e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30857106349e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other	0.0	0.0	0.0	9.98531659195e-07	0.0	0.0	0.0	0.0	6.06113258323e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34935357536e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	0.0	0.0	2.12990095535e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	0.0	0.0	1.27794057321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
